day,day_label,week,week_label,mnth,mnth_label,qrtr,qrtr_label,ssn,ssn_label,year,year_label,woy,woy_label
20141026,2014年10月26日,W43_2014,10/20/2014,M10_2014,2014年10月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W43,43周
20141027,2014年10月27日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141028,2014年10月28日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141029,2014年10月29日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141030,2014年10月30日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141031,2014年10月31日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141101,2014年11月01日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141102,2014年11月02日,W44_2014,10/27/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W44,44周
20141103,2014年11月03日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141104,2014年11月04日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141105,2014年11月05日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141106,2014年11月06日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141107,2014年11月07日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141108,2014年11月08日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141109,2014年11月09日,W45_2014,11/03/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W45,45周
20141110,2014年11月10日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141111,2014年11月11日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141112,2014年11月12日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141113,2014年11月13日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141114,2014年11月14日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141115,2014年11月15日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141116,2014年11月16日,W46_2014,11/10/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W46,46周
20141117,2014年11月17日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141118,2014年11月18日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141119,2014年11月19日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141120,2014年11月20日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141121,2014年11月21日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141122,2014年11月22日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141123,2014年11月23日,W47_2014,11/17/2014,M11_2014,2014年11月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W47,47周
20141124,2014年11月24日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141125,2014年11月25日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141126,2014年11月26日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141127,2014年11月27日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141128,2014年11月28日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141129,2014年11月29日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141130,2014年11月30日,W48_2014,11/24/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W48,48周
20141201,2014年12月01日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141202,2014年12月02日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141203,2014年12月03日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141204,2014年12月04日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141205,2014年12月05日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141206,2014年12月06日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141207,2014年12月07日,W49_2014,12/01/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W49,49周
20141208,2014年12月08日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141209,2014年12月09日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141210,2014年12月10日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141211,2014年12月11日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141212,2014年12月12日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141213,2014年12月13日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141214,2014年12月14日,W50_2014,12/08/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W50,50周
20141215,2014年12月15日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141216,2014年12月16日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141217,2014年12月17日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141218,2014年12月18日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141219,2014年12月19日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141220,2014年12月20日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141221,2014年12月21日,W51_2014,12/15/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W51,51周
20141222,2014年12月22日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141223,2014年12月23日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141224,2014年12月24日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141225,2014年12月25日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141226,2014年12月26日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141227,2014年12月27日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141228,2014年12月28日,W52_2014,12/22/2014,M12_2014,2014年12月,Q04_2014,2014年04季度,H02_2014,2014下半年,Y2014,2014年,W52,52周
20141229,2014年12月29日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20141230,2014年12月30日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20141231,2014年12月31日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20150101,2015年01月01日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20150102,2015年01月02日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20150103,2015年01月03日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20150104,2015年01月04日,W01_2015,12/29/2014,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W01,01周
20150105,2015年01月05日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150106,2015年01月06日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150107,2015年01月07日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150108,2015年01月08日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150109,2015年01月09日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150110,2015年01月10日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150111,2015年01月11日,W02_2015,01/05/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W02,02周
20150112,2015年01月12日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150113,2015年01月13日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150114,2015年01月14日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150115,2015年01月15日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150116,2015年01月16日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150117,2015年01月17日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150118,2015年01月18日,W03_2015,01/12/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W03,03周
20150119,2015年01月19日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150120,2015年01月20日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150121,2015年01月21日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150122,2015年01月22日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150123,2015年01月23日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150124,2015年01月24日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150125,2015年01月25日,W04_2015,01/19/2015,M01_2015,2015年01月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W04,04周
20150126,2015年01月26日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150127,2015年01月27日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150128,2015年01月28日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150129,2015年01月29日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150130,2015年01月30日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150131,2015年01月31日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150201,2015年02月01日,W05_2015,01/26/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W05,05周
20150202,2015年02月02日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150203,2015年02月03日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150204,2015年02月04日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150205,2015年02月05日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150206,2015年02月06日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150207,2015年02月07日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150208,2015年02月08日,W06_2015,02/02/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W06,06周
20150209,2015年02月09日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150210,2015年02月10日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150211,2015年02月11日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150212,2015年02月12日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150213,2015年02月13日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150214,2015年02月14日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150215,2015年02月15日,W07_2015,02/09/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W07,07周
20150216,2015年02月16日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150217,2015年02月17日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150218,2015年02月18日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150219,2015年02月19日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150220,2015年02月20日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150221,2015年02月21日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150222,2015年02月22日,W08_2015,02/16/2015,M02_2015,2015年02月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W08,08周
20150223,2015年02月23日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150224,2015年02月24日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150225,2015年02月25日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150226,2015年02月26日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150227,2015年02月27日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150228,2015年02月28日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150301,2015年03月01日,W09_2015,02/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W09,09周
20150302,2015年03月02日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150303,2015年03月03日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150304,2015年03月04日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150305,2015年03月05日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150306,2015年03月06日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150307,2015年03月07日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150308,2015年03月08日,W10_2015,03/02/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W10,10周
20150309,2015年03月09日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150310,2015年03月10日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150311,2015年03月11日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150312,2015年03月12日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150313,2015年03月13日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150314,2015年03月14日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150315,2015年03月15日,W11_2015,03/09/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W11,11周
20150316,2015年03月16日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150317,2015年03月17日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150318,2015年03月18日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150319,2015年03月19日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150320,2015年03月20日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150321,2015年03月21日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150322,2015年03月22日,W12_2015,03/16/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W12,12周
20150323,2015年03月23日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150324,2015年03月24日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150325,2015年03月25日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150326,2015年03月26日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150327,2015年03月27日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150328,2015年03月28日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150329,2015年03月29日,W13_2015,03/23/2015,M03_2015,2015年03月,Q01_2015,2015年01季度,H01_2015,2015上半年,Y2015,2015年,W13,13周
20150330,2015年03月30日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150331,2015年03月31日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150401,2015年04月01日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150402,2015年04月02日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150403,2015年04月03日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150404,2015年04月04日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150405,2015年04月05日,W14_2015,03/30/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W14,14周
20150406,2015年04月06日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150407,2015年04月07日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150408,2015年04月08日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150409,2015年04月09日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150410,2015年04月10日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150411,2015年04月11日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150412,2015年04月12日,W15_2015,04/06/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W15,15周
20150413,2015年04月13日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150414,2015年04月14日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150415,2015年04月15日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150416,2015年04月16日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150417,2015年04月17日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150418,2015年04月18日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150419,2015年04月19日,W16_2015,04/13/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W16,16周
20150420,2015年04月20日,W17_2015,04/20/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W17,17周
20150421,2015年04月21日,W17_2015,04/20/2015,M04_2015,2015年04月,Q02_2015,2015年02季度,H01_2015,2015上半年,Y2015,2015年,W17,17周
